matrix,nnz,rows,cols,sym,type,range,empty-rows,avg-nz-row,min-nz-row,max-nz-row,ent-base-singles,ent-base-doubles,ent-base-prc,ent-singles,ent-doubles,ent-prc,row-singles,row-doubles,row-prc,fp64-rt,fp32(64)-rt,ent-base-rt,ent-split-rt,row-split-rt,row-comp-rt,row-dual-rt,fp32(64)-spup,ent-base-spup,ent-split-spup,row-split-spup,row-comp-spup,row-dual-spup,fp64-relerr,fp32(64)-relerr,ent-base-relerr,ent-split-relerr,row-split-relerr,row-comp-relerr,row-dual-relerr,fp32(32)-rt,fp32(32)-spup,fp32(32)-relerr
random_mtx_34,23068,500,500,0,r,1,0,46.136,27,66,23068,0,100,1131,21937,4.903,0,23068,0,13.92784,16.209921,16.538656,15.771488,13.974848,13.93424,14.010624,0.859217,0.842139,0.883102,0.996636,0.999541,0.994091,0,0.0000000416726,0.0000000416726,4.70952E-10,0,0,0,9.639328,1.444897,0.00000886226
random_mtx_17,33304,500,500,0,r,1,0,66.608,46,92,33304,0,100,1651,31653,4.957,0,33304,0,16.189472,18.709375,19.060192,17.021376,15.792288,15.527616,15.585824,0.865313,0.849387,0.951126,1.025151,1.042624,1.038731,0,0.0000000414662,0.0000000414662,4.67117E-10,0,0,0,12.192384,1.327835,0.00000952817
random_mtx_53,21035,500,500,0,r,1,0,42.07,22,69,21035,0,100,1031,20004,4.901,0,21035,0,13.598528,15.647808,16.055296,15.42672,13.655168,13.506688,13.77168,0.869037,0.846981,0.881492,0.995852,1.0068,0.987427,0,0.0000000437924,0.0000000437924,4.596E-10,0,0,0,9.12384,1.490439,0.00000964022
random_mtx_89,80759,500,500,0,r,1,0,161.518,134,186,80759,0,100,4127,76632,5.11,0,80759,0,21.322369,28.152737,24.588833,22.670912,21.87952,21.7656,22.001087,0.757382,0.867157,0.940517,0.974535,0.979636,0.969151,0,0.0000000466508,0.0000000466508,5.63547E-10,0,0,0,23.936544,0.890787,0.0000119516
random_mtx_43,68876,500,500,0,r,1,0,137.752,103,166,68876,0,100,3513,65363,5.1,0,68876,0,21.335424,28.121664,25.404192,23.005505,22.950464,21.524609,22.887903,0.758683,0.839839,0.927405,0.929629,0.991211,0.93217,0,0.0000000414715,0.0000000414715,4.79516E-10,0,0,0,22.104704,0.965198,0.0000109381
random_mtx_49,92603,500,500,0,r,1,0,185.206,155,213,92603,0,100,4729,87874,5.107,0,92603,0,30.62336,25.802656,26.095232,31.187967,30.895967,31.443296,31.117472,1.18683,1.173523,0.981897,0.991177,0.973923,0.984121,0,0.0000000383765,0.0000000383765,4.53022E-10,0,0,0,17.343264,1.765721,0.0000112453
random_mtx_18,30795,500,500,0,r,1,0,61.59,40,83,30795,0,100,1604,29191,5.209,0,30795,0,15.162688,17.88352,18.675968,16.87488,15.03088,14.954624,15.220896,0.847858,0.811882,0.898536,1.008769,1.013913,0.996176,0,0.0000000426879,0.0000000426879,4.81861E-10,0,0,0,8.904224,1.702865,0.00000976361
random_mtx_3,55474,500,500,0,r,1,0,110.948,81,139,55474,0,100,2756,52718,4.968,0,55474,0,18.130783,22.181313,22.584415,19.400736,18.409632,18.267488,18.489153,0.81739,0.802801,0.934541,0.984853,0.992516,0.980617,0,0.0000000449175,0.0000000449175,5.77976E-10,0,0,0,12.1752,1.489157,0.00000979197
random_mtx_92,93395,500,500,0,r,1,0,186.79,156,222,93395,0,100,4681,88714,5.012,0,93395,0,31.066591,25.718657,26.091137,31.710848,31.408607,31.899712,31.956991,1.20794,1.190695,0.979683,0.989111,0.973883,0.972138,0,0.000000049218,0.000000049218,6.19949E-10,0,0,0,17.358145,1.789741,0.000011887
random_mtx_5,20599,500,500,0,r,1,0,41.198,24,70,20599,0,100,1042,19557,5.058,0,20599,0,13.432992,15.442208,15.88944,15.418656,13.508032,13.427456,13.616512,0.869888,0.845404,0.871217,0.994445,1.000412,0.986522,0,0.0000000451326,0.0000000451326,5.35107E-10,0,0,0,8.404064,1.598392,0.00000856863
random_mtx_8,89340,500,500,0,r,1,0,178.68,154,207,89340,0,100,4449,84891,4.98,0,89340,0,28.130753,25.159649,25.47888,29.822464,28.745407,29.127775,28.906944,1.11809,1.104081,0.943274,0.978617,0.965771,0.973149,0,0.0000000460173,0.0000000460173,5.46946E-10,0,0,0,16.784351,1.676011,0.0000117909
random_mtx_73,25183,500,500,0,r,1,0,50.366,34,70,25183,0,100,1275,23908,5.063,0,25183,0,14.209088,16.765247,17.073952,16.033152,14.28736,14.098784,14.375232,0.847532,0.832209,0.886232,0.994522,1.007824,0.988442,0,0.0000000435363,0.0000000435363,5.16252E-10,0,0,0,9.903232,1.434793,0.00000967449
random_mtx_80,38791,500,500,0,r,1,0,77.582,54,107,38791,0,100,1986,36805,5.12,0,38791,0,16.747969,18.488895,18.679968,17.554239,16.240929,16.685921,16.451136,0.905839,0.896574,0.95407,1.03122,1.003719,1.018043,0,0.000000049171,0.000000049171,5.91047E-10,0,0,0,9.773696,1.713576,0.00000983406
random_mtx_83,30798,500,500,0,r,1,0,61.596,41,85,30798,0,100,1601,29197,5.198,0,30798,0,15.103488,17.734079,18.483423,16.847872,15.007168,14.947328,15.192224,0.851665,0.817137,0.896463,1.006418,1.010447,0.994159,0,0.0000000431053,0.0000000431053,4.92619E-10,0,0,0,9.186912,1.644022,0.00000870273
random_mtx_26,83085,500,500,0,r,1,0,166.17,137,200,83085,0,100,4204,78881,5.06,0,83085,0,24.08128,24.141697,24.49168,23.258368,26.490976,24.814144,26.428991,0.997497,0.983243,1.035381,0.909037,0.970466,0.911169,0,0.0000000526749,0.0000000526749,5.56166E-10,0,0,0,15.860032,1.518363,0.0000111971
random_mtx_30,80339,500,500,0,r,1,0,160.678,131,191,80339,0,100,3960,76379,4.929,0,80339,0,21.584,23.837761,24.524799,23.856768,23.621569,21.958817,23.614304,0.905454,0.880089,0.904733,0.913741,0.982931,0.914022,0,0.0000000487425,0.0000000487425,5.54188E-10,0,0,0,15.287744,1.41185,0.0000122307
random_mtx_50,83071,500,500,0,r,1,0,166.142,131,202,83071,0,100,4152,78919,4.998,0,83071,0,22.1064,23.949951,29.265663,24.129601,22.574816,23.639135,22.518881,0.923025,0.75537,0.916153,0.97925,0.935161,0.981683,0,0.0000000522626,0.0000000522626,5.86555E-10,0,0,0,15.78224,1.400714,0.000012127
random_mtx_82,79368,500,500,0,r,1,0,158.736,127,191,79368,0,100,4057,75311,5.112,0,79368,0,21.500481,28.085152,28.507233,22.729536,21.887936,22.157408,21.910273,0.765546,0.754211,0.945927,0.982298,0.970352,0.981297,0,0.000000035658,0.000000035658,4.04316E-10,0,0,0,23.870687,0.900706,0.0000108768
random_mtx_15,56859,500,500,0,r,1,0,113.718,89,150,56859,0,100,2787,54072,4.902,0,56859,0,20.488096,22.735329,24.296864,19.54528,19.764,19.570433,18.957216,0.901157,0.84324,1.048238,1.036637,1.04689,1.080754,0,0.0000000378148,0.0000000378148,4.4882E-10,0,0,0,12.610144,1.624731,0.0000108125
random_mtx_14,47773,500,500,0,r,1,0,95.546,72,121,47773,0,100,2438,45335,5.103,0,47773,0,17.829504,19.194016,19.715809,18.050337,18.679745,17.175936,17.332289,0.92891,0.904325,0.987766,0.954483,1.038051,1.028687,0,0.0000000370785,0.0000000370785,4.22707E-10,0,0,0,11.145856,1.599653,0.0000105424
random_mtx_58,69890,500,500,0,r,1,0,139.78,112,166,69890,0,100,3433,66457,4.912,0,69890,0,21.192127,28.352097,26.293056,23.149248,21.663233,21.509632,21.707359,0.747462,0.805997,0.915456,0.978253,0.985239,0.976265,0,0.0000000447807,0.0000000447807,5.18951E-10,0,0,0,22.308895,0.949941,0.000010061
random_mtx_27,92953,500,500,0,r,1,0,185.906,152,219,92953,0,100,4654,88299,5.007,0,92953,0,30.975361,32.982559,26.205376,32.081505,31.866655,32.39616,31.544577,0.939144,1.182023,0.965521,0.97203,0.956143,0.981955,0,0.0000000423259,0.0000000423259,5.03491E-10,0,0,0,27.814016,1.11366,0.0000128014
random_mtx_54,89886,500,500,0,r,1,0,179.772,142,213,89886,0,100,4511,85375,5.019,0,89886,0,28.675936,31.762337,31.879969,29.64208,29.972095,30.035872,29.192385,0.902828,0.899497,0.967406,0.956754,0.954723,0.982309,0,0.0000000440041,0.0000000440041,5.23871E-10,0,0,0,26.97296,1.063136,0.0000132376
random_mtx_94,86720,500,500,0,r,1,0,173.44,139,206,86720,0,100,4448,82272,5.129,0,86720,0,25.729792,24.638912,24.946688,24.849407,27.964319,28.366049,28.872192,1.044275,1.031391,1.035429,0.920094,0.907063,0.891162,0,0.0000000472841,0.0000000472841,5.31769E-10,0,0,0,16.585217,1.551369,0.0000124478
random_mtx_65,15872,500,500,0,r,1,0,31.744,17,49,15872,0,100,804,15068,5.066,0,15872,0,12.378528,13.540352,13.97776,14.009856,12.487392,12.422016,12.595264,0.914195,0.885587,0.883559,0.991282,0.996499,0.982792,0,0.0000000431988,0.0000000431988,5.3816E-10,0,0,0,8.270784,1.496657,0.00000887394
random_mtx_2,73386,500,500,0,r,1,0,146.772,114,181,73386,0,100,3672,69714,5.004,0,73386,0,22.969025,24.490879,25.79088,23.655169,25.329439,23.403008,25.305599,0.93786,0.890587,0.970994,0.906811,0.981456,0.907666,0,0.0000000501849,0.0000000501849,5.55241E-10,0,0,0,14.748704,1.557359,0.0000117546
random_mtx_74,79016,500,500,0,r,1,0,158.032,128,194,79016,0,100,3903,75113,4.94,0,79016,0,23.085888,23.72624,24.074112,23.923777,25.439297,23.599072,25.538368,0.973011,0.958951,0.964977,0.907489,0.978254,0.903969,0,0.0000000449841,0.0000000449841,5.16794E-10,0,0,0,15.544544,1.485144,0.0000124532
random_mtx_75,96428,500,500,0,r,1,0,192.856,157,221,96428,0,100,4941,91487,5.124,0,96428,0,33.957375,26.45536,26.76384,34.061729,33.912033,33.934464,33.771873,1.283573,1.268778,0.996936,1.001337,1.000675,1.005493,0,0.0000000487143,0.0000000487143,5.48842E-10,0,0,0,18.109056,1.87516,0.0000112098
random_mtx_93,73540,500,500,0,r,1,0,147.08,115,181,73540,0,100,3528,70012,4.797,0,73540,0,22.953888,28.657984,28.796127,22.71216,25.330273,23.404257,25.283457,0.80096,0.797117,1.010643,0.906184,0.980757,0.907862,0,0.0000000478289,0.0000000478289,5.34253E-10,0,0,0,23.091553,0.994038,0.0000107757
random_mtx_48,49120,500,500,0,r,1,0,98.24,72,123,49120,0,100,2514,46606,5.118,0,49120,0,17.2712,19.62384,20.039776,19.014912,17.908096,17.256544,17.877089,0.880113,0.861846,0.908298,0.964435,1.000849,0.966108,0,0.0000000409049,0.0000000409049,4.77532E-10,0,0,0,11.291488,1.529577,0.0000102777
random_mtx_66,70351,500,500,0,r,1,0,140.702,112,171,70351,0,100,3582,66769,5.092,0,70351,0,24.546976,24.901024,25.970495,22.345568,23.183968,24.893921,23.178368,0.985782,0.945187,1.098517,1.058791,0.986063,1.059047,0,0.0000000456596,0.0000000456596,5.50338E-10,0,0,0,14.863584,1.651484,0.000011004
random_mtx_97,20452,500,500,0,r,1,0,40.904,25,58,20452,0,100,1062,19390,5.193,0,20452,0,13.438496,15.496864,15.806976,15.271712,13.6216,13.475456,13.724352,0.867175,0.850162,0.87996,0.986558,0.997257,0.979172,0,0.0000000465727,0.0000000465727,5.30118E-10,0,0,0,8.822752,1.523164,0.00000917842
random_mtx_12,48107,500,500,0,r,1,0,96.214,75,123,48107,0,100,2483,45624,5.161,0,48107,0,17.184832,19.520161,20.552576,18.222176,17.398048,17.148895,17.94768,0.880363,0.83614,0.943072,0.987745,1.002096,0.957496,0,0.0000000458018,0.0000000458018,5.45548E-10,0,0,0,11.196448,1.534847,0.0000106755
random_mtx_99,87413,500,500,0,r,1,0,174.826,146,204,87413,0,100,4413,83000,5.048,0,87413,0,26.714369,30.378656,25.105408,24.298336,27.226784,27.626368,27.237663,0.87938,1.064088,1.099432,0.98118,0.966988,0.980788,0,0.0000000486439,0.0000000486439,5.33981E-10,0,0,0,26.118689,1.022807,0.000011502
random_mtx_35,14970,500,500,0,r,1,0,29.94,15,49,14970,0,100,729,14241,4.87,0,14970,0,12.13264,13.483328,14.569248,13.936288,12.350656,12.288992,12.455328,0.899825,0.832757,0.870579,0.982348,0.987277,0.974092,0,0.0000000439023,0.0000000439023,5.37197E-10,0,0,0,8.231264,1.47397,0.00000904851
random_mtx_24,91981,500,500,0,r,1,0,183.962,150,215,91981,0,100,4750,87231,5.164,0,91981,0,30.919296,32.377762,32.689152,31.045759,30.573664,31.582336,30.847424,0.954955,0.945858,0.995927,1.011305,0.979006,1.00233,0,0.0000000480087,0.0000000480087,5.83683E-10,0,0,0,27.516512,1.123663,0.0000114323
random_mtx_7,81116,500,500,0,r,1,0,162.232,133,193,81116,0,100,4101,77015,5.056,0,81116,0,25.424192,24.040705,24.30912,22.869984,23.99024,25.75456,24.132416,1.057548,1.045871,1.111684,1.059772,0.987172,1.053529,0,0.0000000453597,0.0000000453597,5.30314E-10,0,0,0,15.743712,1.614879,0.0000106065
random_mtx_78,28687,500,500,0,r,1,0,57.374,35,76,28687,0,100,1391,27296,4.849,0,28687,0,15.070176,17.526913,18.045984,16.524672,14.981568,14.887232,14.985472,0.859831,0.835099,0.91198,1.005914,1.012289,1.005652,0,0.0000000473777,0.0000000473777,4.94746E-10,0,0,0,9.463168,1.592509,0.00000956018
random_mtx_16,43955,500,500,0,r,1,0,87.91,65,119,43955,0,100,2242,41713,5.101,0,43955,0,16.685312,18.796385,19.117567,17.968191,16.934113,17.2568,16.960705,0.887687,0.872774,0.928603,0.985308,0.966883,0.983763,0,0.0000000447809,0.0000000447809,5.00312E-10,0,0,0,10.651552,1.566468,0.0000101807
random_mtx_52,49040,500,500,0,r,1,0,98.08,71,122,49040,0,100,2471,46569,5.039,0,49040,0,17.753216,19.508608,19.830849,18.319679,17.271008,17.688095,17.263424,0.91002,0.895232,0.969079,1.02792,1.003682,1.028372,0,0.0000000444132,0.0000000444132,5.39102E-10,0,0,0,11.089824,1.600856,0.0000105009
random_mtx_81,71243,500,500,0,r,1,0,142.486,114,172,71243,0,100,3488,67755,4.896,0,71243,0,21.58128,28.751936,29.014336,23.399008,22.070463,21.903681,22.070784,0.750603,0.743814,0.922316,0.977835,0.985281,0.977821,0,0.0000000478479,0.0000000478479,5.84831E-10,0,0,0,22.708256,0.950372,0.0000106313
random_mtx_10,61411,500,500,0,r,1,0,122.822,98,153,61411,0,100,3135,58276,5.105,0,61411,0,19.608831,24.314848,24.705473,21.062529,20.84416,19.696928,20.881216,0.806455,0.793704,0.930982,0.940735,0.995527,0.939066,0,0.0000000460951,0.0000000460951,5.04305E-10,0,0,0,13.513824,1.45102,0.000011266
random_mtx_4,93971,500,500,0,r,1,0,187.942,156,220,93971,0,100,4780,89191,5.087,0,93971,0,32.064991,33.32576,33.317921,32.493439,32.702049,33.090847,32.517441,0.962168,0.962395,0.986814,0.980519,0.968999,0.986086,0,0.0000000483596,0.0000000483596,5.61696E-10,0,0,0,28.082785,1.141802,0.0000115686
random_mtx_85,45060,500,500,0,r,1,0,90.12,62,119,45060,0,100,2293,42767,5.089,0,45060,0,17.955521,18.975008,20.532,17.99744,17.266399,17.181248,16.833824,0.946272,0.874514,0.997671,1.039911,1.045065,1.066633,0,0.000000042275,0.000000042275,5.11602E-10,0,0,0,10.821824,1.659195,0.00000975565
random_mtx_44,20240,500,500,0,r,1,0,40.48,23,60,20240,0,100,1024,19216,5.059,0,20240,0,13.313728,15.47472,16.536352,15.367104,13.547008,13.443584,13.57536,0.860353,0.805119,0.866379,0.98278,0.990341,0.980727,0,0.0000000428875,0.0000000428875,5.56876E-10,0,0,0,9.368096,1.421178,0.00000916996
random_mtx_98,87037,500,500,0,r,1,0,174.074,140,205,87037,0,100,4334,82703,4.979,0,87037,0,24.987328,24.604321,24.862783,23.949184,25.666656,28.224064,27.791744,1.015567,1.005009,1.043348,0.973533,0.88532,0.899092,0,0.0000000420153,0.0000000420153,4.98154E-10,0,0,0,16.662432,1.499621,0.0000118576
random_mtx_88,43998,500,500,0,r,1,0,87.996,67,113,43998,0,100,2133,41865,4.848,0,43998,0,16.54048,18.59664,19.751776,18.11936,16.721439,16.530975,17.125568,0.889434,0.837417,0.912862,0.989178,1.000575,0.965835,0,0.0000000432011,0.0000000432011,4.76388E-10,0,0,0,10.00752,1.652805,0.0000101046
random_mtx_60,69969,500,500,0,r,1,0,139.938,111,178,69969,0,100,3530,66439,5.045,0,69969,0,21.361153,28.481056,25.253599,23.072191,21.832544,21.679712,21.831392,0.750013,0.845866,0.92584,0.978409,0.985306,0.97846,0,0.0000000444986,0.0000000444986,5.22684E-10,0,0,0,22.408224,0.953273,0.0000104564
random_mtx_87,45003,500,500,0,r,1,0,90.006,66,116,45003,0,100,2269,42734,5.042,0,45003,0,16.808384,18.844641,19.411232,18.6688,17.319296,16.745567,17.319489,0.891945,0.86591,0.900346,0.9705,1.003751,0.97049,0,0.0000000433659,0.0000000433659,5.33639E-10,0,0,0,10.271264,1.636447,0.0000110559
random_mtx_68,80531,500,500,0,r,1,0,161.062,134,191,80531,0,100,4021,76510,4.993,0,80531,0,23.230881,23.785952,24.108608,22.978399,25.493889,23.768641,25.491615,0.976664,0.963593,1.010988,0.911233,0.977375,0.911315,0,0.0000000374649,0.0000000374649,4.43244E-10,0,0,0,15.635648,1.485764,0.0000115665
random_mtx_37,84621,500,500,0,r,1,0,169.242,143,205,84621,0,100,4279,80342,5.057,0,84621,0,24.280672,24.210913,24.557983,23.541824,26.628193,26.601152,27.585823,1.002881,0.988708,1.031384,0.911841,0.912768,0.880187,0,0.0000000402332,0.0000000402332,4.85255E-10,0,0,0,16.228607,1.496165,0.0000119377
random_mtx_21,55353,500,500,0,r,1,0,110.706,83,140,55353,0,100,2734,52619,4.939,0,55353,0,19.920609,22.16448,23.7936,19.769535,19.192801,19.027679,18.395967,0.898763,0.837225,1.007642,1.037921,1.046928,1.082879,0,0.0000000475902,0.0000000475902,5.35503E-10,0,0,0,11.996064,1.660595,0.0000102622
random_mtx_67,94409,500,500,0,r,1,0,188.818,150,227,94409,0,100,4741,89668,5.022,0,94409,0,32.533665,26.197409,26.494017,32.469536,32.664833,32.957474,32.713951,1.241866,1.227963,1.001975,0.995984,0.987141,0.994489,0,0.0000000456377,0.0000000456377,4.68728E-10,0,0,0,17.767263,1.831102,0.0000121357
random_mtx_59,63450,500,500,0,r,1,0,126.9,96,157,63450,0,100,3221,60229,5.076,0,63450,0,20.176512,24.809856,25.93984,21.868288,21.550112,20.322529,21.564833,0.813246,0.777819,0.922638,0.93626,0.992815,0.935621,0,0.0000000364741,0.0000000364741,4.3229E-10,0,0,0,13.411744,1.504391,0.0000106369
random_mtx_64,94624,500,500,0,r,1,0,189.248,155,230,94624,0,100,4700,89924,4.967,0,94624,0,32.707073,26.102177,27.386784,32.447903,32.987518,33.215168,32.941982,1.25304,1.194265,1.007987,0.991498,0.984703,0.992869,0,0.0000000336373,0.0000000336373,4.06564E-10,0,0,0,17.360319,1.884013,0.0000118103
random_mtx_70,74526,500,500,0,r,1,0,149.052,120,181,74526,0,100,3749,70777,5.03,0,74526,0,21.319872,28.408833,29.504383,24.096672,21.870752,21.666304,21.799456,0.750466,0.7226,0.884764,0.974812,0.984011,0.978,0,0.0000000492573,0.0000000492573,5.52293E-10,0,0,0,22.796673,0.935219,0.0000108509
random_mtx_71,21557,500,500,0,r,1,0,43.114,29,61,21557,0,100,1083,20474,5.024,0,21557,0,13.54496,15.684096,16.185375,15.484736,13.71808,13.604416,13.93232,0.863611,0.836864,0.87473,0.98738,0.99563,0.972197,0,0.0000000429711,0.0000000429711,4.89024E-10,0,0,0,9.08496,1.490921,0.00000903795
random_mtx_100,60289,500,500,0,r,1,0,120.578,95,157,60289,0,100,3038,57251,5.039,0,60289,0,19.529921,24.075584,24.402752,20.870081,19.845345,20.647585,19.88464,0.811192,0.800316,0.935786,0.984106,0.945869,0.982161,0,0.0000000506421,0.0000000506421,5.33618E-10,0,0,0,13.278656,1.470775,0.0000103089
random_mtx_96,72890,500,500,0,r,1,0,145.78,107,176,72890,0,100,3683,69207,5.053,0,72890,0,22.944672,24.525473,24.789503,22.641504,25.253376,23.455809,25.22928,0.935545,0.92558,1.01339,0.908578,0.978209,0.909446,0,0.0000000481156,0.0000000481156,5.668E-10,0,0,0,15.146304,1.514869,0.0000116142
random_mtx_62,85271,500,500,0,r,1,0,170.542,139,199,85271,0,100,4313,80958,5.058,0,85271,0,23.234753,30.318687,24.678432,26.480415,25.124607,27.339008,27.035072,0.766351,0.9415,0.877432,0.924781,0.849875,0.85943,0,0.0000000461659,0.0000000461659,5.94357E-10,0,0,0,25.518656,0.910501,0.0000111949
random_mtx_11,80933,500,500,0,r,1,0,161.866,130,192,80933,0,100,3994,76939,4.935,0,80933,0,21.768736,23.811169,29.999456,23.796255,22.293056,22.195871,22.231264,0.914224,0.725638,0.914797,0.976481,0.980756,0.979195,0,0.0000000496724,0.0000000496724,5.80987E-10,0,0,0,15.405856,1.413017,0.0000110836
random_mtx_38,62068,500,500,0,r,1,0,124.136,100,151,62068,0,100,3193,58875,5.144,0,62068,0,20.864639,25.9792,27.054079,20.943872,20.243967,19.978304,20.197472,0.803129,0.77122,0.996217,1.03066,1.044365,1.033032,0,0.0000000492744,0.0000000492744,6.31848E-10,0,0,0,20.316576,1.026976,0.0000105604
random_mtx_19,32444,500,500,0,r,1,0,64.888,47,95,32444,0,100,1659,30785,5.113,0,32444,0,15.251488,18.024,18.457312,17.04896,15.359328,15.154528,15.508288,0.846177,0.826311,0.89457,0.992979,1.006398,0.983441,0,0.0000000506774,0.0000000506774,4.77591E-10,0,0,0,9.650176,1.580436,0.00000970318
random_mtx_95,71293,500,500,0,r,1,0,142.586,114,172,71293,0,100,3510,67783,4.923,0,71293,0,21.365185,28.248384,28.599936,24.922464,21.917408,21.77632,21.90016,0.756333,0.747036,0.857266,0.974804,0.98112,0.975572,0,0.0000000587303,0.0000000587303,5.53351E-10,0,0,0,22.547615,0.947559,0.0000114749
random_mtx_46,75072,500,500,0,r,1,0,150.144,121,191,75072,0,100,3643,71429,4.853,0,75072,0,21.412544,28.425632,24.51712,22.691263,23.335487,21.815777,23.322945,0.753283,0.873371,0.943647,0.917596,0.981516,0.918089,0,0.0000000477411,0.0000000477411,5.58736E-10,0,0,0,23.338593,0.917474,0.0000116167
random_mtx_22,44776,500,500,0,r,1,0,89.552,61,121,44776,0,100,2198,42578,4.909,0,44776,0,16.8312,18.979328,19.223072,18.158464,16.957504,16.840897,17.407936,0.886817,0.875573,0.926907,0.992552,0.999424,0.966869,0,0.0000000450586,0.0000000450586,5.38786E-10,0,0,0,10.783008,1.5609,0.00000997
random_mtx_90,70296,500,500,0,r,1,0,140.592,109,171,70296,0,100,3511,66785,4.995,0,70296,0,22.688383,24.781631,25.123104,22.259872,24.673471,22.942495,24.634304,0.915532,0.903088,1.01925,0.919546,0.988924,0.921008,0,0.0000000414764,0.0000000414764,4.94237E-10,0,0,0,14.863456,1.526454,0.0000108929
random_mtx_13,25095,500,500,0,r,1,0,50.19,30,67,25095,0,100,1282,23813,5.109,0,25095,0,14.30384,16.703903,17.046047,16.013952,14.327072,14.109888,14.438048,0.856317,0.839129,0.893211,0.998378,1.013746,0.990705,0,0.0000000440732,0.0000000440732,5.32737E-10,0,0,0,10.415168,1.373366,0.00000899812
random_mtx_23,75048,500,500,0,r,1,0,150.096,121,180,75048,0,100,3729,71319,4.969,0,75048,0,21.42432,28.265633,24.87504,22.738209,23.253759,21.781313,23.231392,0.757964,0.861278,0.942217,0.921327,0.98361,0.922214,0,0.0000000329273,0.0000000329273,3.48624E-10,0,0,0,23.007904,0.931172,0.0000118104
